disclosure_id,tx_id,disclosed_at,disclosed_fee,disclosed_fx_rate,disclosed_receive_amount,disclosed_delivery_window,receipt_sent_at,cancellation_deadline,created_at
DSC_022940F9CEB7,TXN_AB1508BA078B,2025-05-28T22:21:12.213307,1.49,82.124188,111784.98,Within 2 hours,2025-05-29T00:03:51.673934,2025-05-28T22:55:12.213307,2026-03-24 16:14:12
DSC_53B425CC08B4,TXN_1C5C7F63D4CC,2026-03-20T20:36:12.213307,6.15,2038.168281,3899871.95,Within 1 hour,,2026-03-20T21:08:12.213307,2026-03-24 16:14:12
DSC_A12538568417,TXN_4F99CB250B0D,2025-06-23T17:51:12.213307,4.92,18.004405,22178.91,Within 4 hours,,2025-06-23T18:31:12.213307,2026-03-24 16:14:12
DSC_820897D0EC57,TXN_5E459F68CF1E,2025-06-19T11:18:12.213307,2.35,18.027299,33492.2,Within 4 hours,,2025-06-19T11:56:12.213307,2026-03-24 16:14:12
DSC_E7F0BA9376C5,TXN_587884AA3111,2025-07-01T23:15:12.213307,7.46,2032.136367,2859154.9,Within 2 business days,2025-07-03T19:28:35.279723,2025-07-01T23:48:12.213307,2026-03-24 16:14:12
DSC_B2D59F3CBED2,TXN_F22CFC5A1C12,2025-12-24T05:58:12.213307,7.49,2058.1866,2887285.91,Within 1 hour,2025-12-24T07:19:09.511839,2025-12-24T06:32:12.213307,2026-03-24 16:14:12
DSC_086DB47DB055,TXN_968F123DED7A,2025-12-19T16:24:12.213307,7.62,2067.158157,791370.16,Within 1 hour,2025-12-19T17:02:08.056718,2025-12-19T16:57:12.213307,2026-03-24 16:14:12
DSC_DE7B4592A523,TXN_FC8E23F845BA,2025-12-13T06:39:12.213307,4.48,167.131962,230501.72,Within 15 minutes,2025-12-13T07:20:48.157656,2025-12-13T07:16:12.213307,2026-03-24 16:14:12
DSC_8B323910BD8E,TXN_CF31AD2490AA,2025-11-16T00:07:12.213307,5.28,58.244713,77163.76,Within 24 hours,2025-11-16T17:14:16.342435,2025-11-16T00:46:12.213307,2026-03-24 16:14:12
DSC_C5DA8FC0DCB7,TXN_E9C672184461,2026-01-23T06:25:12.213307,7.83,2028.237562,2557141.07,Within 2 business days,2026-01-24T07:31:22.961264,2026-01-23T06:58:12.213307,2026-03-24 16:14:12
DSC_E8A6A5FC74C2,TXN_6BDFA6940DF2,2025-09-27T10:22:12.213307,7.24,2081.960218,537978.52,Within 2 business days,2025-09-28T11:12:25.280423,2025-09-27T10:58:12.213307,2026-03-24 16:14:12
DSC_42EB577A1B49,TXN_4E82E1DFFE09,2025-04-28T08:59:12.213307,5.68,57.534261,44105.19,Within 24 hours,2025-04-29T02:55:35.047364,2025-04-28T09:31:12.213307,2026-03-24 16:14:12
DSC_B22D264A05C7,TXN_B70D8628339C,2025-09-11T08:00:12.213307,4.1,17.941972,18952.46,Within 4 hours,2025-09-11T10:01:06.228351,2025-09-11T08:36:12.213307,2026-03-24 16:14:12
DSC_8783007F4625,TXN_63BE2C57A677,2025-04-15T00:28:12.213307,4.21,56.721823,14047.73,Within 30 minutes,2025-04-15T00:59:13.087996,2025-04-15T01:08:12.213307,2026-03-24 16:14:12
DSC_0F0482E14F4F,TXN_44DDC881B6FE,2025-08-10T10:13:12.213307,3.74,17.702267,31615.01,Within 4 hours,,2025-08-10T10:46:12.213307,2026-03-24 16:14:12
DSC_5070D77521C3,TXN_BB8144D97D13,2025-08-06T09:09:12.213307,4.77,171.331749,25622.66,Within 15 minutes,2025-08-06T09:48:09.977751,2025-08-06T09:44:12.213307,2026-03-24 16:14:12
DSC_1ED7FCA9A613,TXN_1D1F4B88A82B,2026-01-29T20:18:12.213307,2.95,17.774888,34841.98,Within 4 hours,,2026-01-29T20:51:12.213307,2026-03-24 16:14:12
DSC_F8676AACDE75,TXN_423776D684A0,2025-08-22T08:17:12.213307,4.02,56.507487,73005.98,Within 1 hour,2025-08-22T09:01:30.394843,2025-08-22T08:48:12.213307,2026-03-24 16:14:12
DSC_649B0C4B2A4D,TXN_BDB91B35A24D,2025-11-20T07:34:12.213307,5.51,2068.688105,3535160.42,Within 2 business days,2025-11-21T07:18:57.721648,2025-11-20T08:10:12.213307,2026-03-24 16:14:12
DSC_8260FAEADE64,TXN_E55856D08FCB,2025-08-26T22:59:12.213307,4.51,17.913918,31233.45,Within 4 hours,2025-08-27T02:32:57.748216,2025-08-26T23:37:12.213307,2026-03-24 16:14:12
DSC_FFC4E4547600,TXN_4276320FAB03,2025-12-16T11:32:12.213307,4.11,169.224058,194062.77,Within 15 minutes,2025-12-16T11:56:03.745026,2025-12-16T12:11:12.213307,2026-03-24 16:14:12
DSC_F85EB3AAAB40,TXN_74704A45DEDE,2026-01-02T08:58:12.213307,1.43,83.935515,119044.06,Within 2 hours,2026-01-02T10:08:04.816750,2026-01-02T09:31:12.213307,2026-03-24 16:14:12
DSC_07623B6D5451,TXN_A1AEE5BEA673,2026-01-16T04:26:12.213307,3.14,170.405621,24974.65,Within 15 minutes,2026-01-16T05:02:45.648584,2026-01-16T05:02:12.213307,2026-03-24 16:14:12
DSC_6C93B82670A1,TXN_E7A784DA24DD,2025-07-03T04:14:12.213307,3.24,166.272543,174132.25,Within 24 hours,,2025-07-03T04:52:12.213307,2026-03-24 16:14:12
DSC_050435BAF982,TXN_2DA3568289FC,2025-10-19T15:55:12.213307,3.71,17.897727,20790.89,Within 1 hour,2025-10-19T16:58:44.562338,2025-10-19T16:34:12.213307,2026-03-24 16:14:12
DSC_9D9EB8B8A559,TXN_D955E610C1A4,2025-10-17T20:49:12.213307,4.02,168.521836,138865.36,Within 24 hours,2025-10-18T15:10:33.977594,2025-10-17T21:24:12.213307,2026-03-24 16:14:12
DSC_B03F6AAFE22A,TXN_F6DACBE2C73B,2025-09-06T10:45:12.213307,5.97,57.54384,30902.19,Within 24 hours,2025-09-07T09:18:09.713098,2025-09-06T11:25:12.213307,2026-03-24 16:14:12
DSC_5587F881AC01,TXN_B85CCFFD3725,2025-11-07T03:03:12.213307,5.45,58.2333,108860.17,Within 1 hour,2025-11-07T04:00:41.998833,2025-11-07T03:39:12.213307,2026-03-24 16:14:12
DSC_44D4EABDF99F,TXN_F4A432091157,2025-04-11T00:01:12.213307,4.28,56.436291,67179.5,Within 30 minutes,2025-04-11T00:47:36.710304,2025-04-11T00:39:12.213307,2026-03-24 16:14:12
DSC_9477E242275B,TXN_1BF44A03222B,2025-09-09T20:49:12.213307,3.67,171.319819,288296.99,Within 15 minutes,,2025-09-09T21:20:12.213307,2026-03-24 16:14:12
DSC_2ADD1E928EDC,TXN_47D8934AF89A,2026-03-15T20:30:12.213307,3.46,18.17926,9262.51,Within 4 hours,2026-03-15T22:17:06.156070,2026-03-15T21:06:12.213307,2026-03-24 16:14:12
DSC_6BA5EFAD84DE,TXN_D8630C580008,2025-05-31T05:49:12.213307,4.95,167.509291,172949.99,Within 15 minutes,,2025-05-31T06:20:12.213307,2026-03-24 16:14:12
DSC_72E4AFCB08A1,TXN_A8BF31687530,2025-11-19T15:19:12.213307,5.13,2065.2763,2843059.35,Within 2 business days,,2025-11-19T15:57:12.213307,2026-03-24 16:14:12
DSC_2ED6CCF21D00,TXN_C3CD841BA432,2025-04-25T19:57:12.213307,2.39,84.695366,68720.97,Within 2 hours,,2025-04-25T20:28:12.213307,2026-03-24 16:14:12
DSC_4172E902DE2F,TXN_D5D418EE3358,2025-10-13T13:07:12.213307,5.9,166.814257,285397.51,Within 15 minutes,2025-10-13T13:49:06.998792,2025-10-13T13:44:12.213307,2026-03-24 16:14:12
DSC_079DFD9EE5C7,TXN_B7E18A36BDB9,2025-07-19T19:14:12.213307,3.78,17.714655,28441.23,Within 1 hour,2025-07-19T20:21:59.798114,2025-07-19T19:49:12.213307,2026-03-24 16:14:12
DSC_0380D119C6E9,TXN_7D1E71AD8124,2025-04-17T07:08:12.213307,4.94,17.77464,3619.45,Within 4 hours,2025-04-17T10:07:53.174360,2025-04-17T07:39:12.213307,2026-03-24 16:14:12
DSC_84985494961A,TXN_9DA4FD75874F,2026-02-27T10:33:12.213307,2.31,84.18538,83385.62,Within 2 hours,2026-02-27T12:01:39.290914,2026-02-27T11:04:12.213307,2026-03-24 16:14:12
DSC_3437D4F628E2,TXN_5798D212DECE,2026-02-14T01:39:12.213307,4.46,167.002686,300376.04,Within 24 hours,2026-02-14T18:55:05.598187,2026-02-14T02:10:12.213307,2026-03-24 16:14:12
DSC_A2D54DF3AB51,TXN_57D4CA6FF9FE,2025-07-30T19:01:12.213307,4.05,168.686984,177698.24,Within 15 minutes,2025-07-30T19:33:49.377983,2025-07-30T19:34:12.213307,2026-03-24 16:14:12
DSC_648946C93C04,TXN_68C12D7C0320,2025-08-08T13:21:12.213307,2.21,83.116678,39013.31,Within 2 hours,2025-08-08T14:55:29.880914,2025-08-08T13:55:12.213307,2026-03-24 16:14:12
DSC_95CD10B4E87B,TXN_F1256FC5BAFE,2025-06-28T02:46:12.213307,5.24,58.335515,57749.24,Within 30 minutes,2025-06-28T03:16:41.218466,2025-06-28T03:24:12.213307,2026-03-24 16:14:12
DSC_93EAD7230268,TXN_A8BAE4FCFF2F,2025-06-29T04:18:12.213307,4.27,168.361664,227390.95,Within 24 hours,2025-06-29T12:22:54.920477,2025-06-29T04:58:12.213307,2026-03-24 16:14:12
DSC_B9426C6AF1E1,TXN_AE002C278DBC,2026-02-17T07:59:12.213307,1.22,83.571566,104891.51,Within 2 hours,2026-02-17T09:44:42.304010,2026-02-17T08:33:12.213307,2026-03-24 16:14:12
DSC_A69C2FD89DF5,TXN_E1E939F85C24,2025-05-08T07:57:12.213307,3.69,56.091451,107390.45,Within 1 hour,2025-05-08T08:27:44.562781,2025-05-08T08:30:12.213307,2026-03-24 16:14:12
DSC_6753E70FCEFE,TXN_92AD1EDB9679,2025-08-28T19:45:12.213307,3.21,17.895887,35040.5,Within 1 hour,2025-08-28T21:08:17.376188,2025-08-28T20:23:12.213307,2026-03-24 16:14:12
DSC_D3D13D9C1AA2,TXN_F6B312C8F84E,2025-03-27T08:24:12.213307,4.39,170.324651,332533.33,Within 24 hours,,2025-03-27T09:02:12.213307,2026-03-24 16:14:12
DSC_A95A81C187A6,TXN_C8BB49E408EF,2025-06-01T03:37:12.213307,2.23,84.78199,26301.92,Within 2 hours,,2025-06-01T04:14:12.213307,2026-03-24 16:14:12
DSC_66696E11EC0D,TXN_1F3EB98391AF,2025-10-03T03:21:12.213307,4.12,57.963849,39613.65,Within 30 minutes,2025-10-03T04:03:44.251801,2025-10-03T03:57:12.213307,2026-03-24 16:14:12
DSC_FB21B784FD74,TXN_5C8D3D34FFBF,2025-08-26T08:16:12.213307,3.36,58.287477,39025.21,Within 1 hour,2025-08-26T09:06:50.889458,2025-08-26T08:49:12.213307,2026-03-24 16:14:12
DSC_13D13E943863,TXN_35E927B527D5,2025-07-01T15:58:12.213307,3.89,82.170106,116690.59,Within 2 hours,2025-07-01T17:38:12.236176,2025-07-01T16:38:12.213307,2026-03-24 16:14:12
DSC_2A20E29CFF89,TXN_0CCDB0CA3FA7,2025-06-13T10:11:12.213307,5.16,169.287623,81371.48,Within 15 minutes,2025-06-13T10:41:18.038174,2025-06-13T10:50:12.213307,2026-03-24 16:14:12
DSC_4D9E9DF96448,TXN_FA95270C2C37,2025-03-23T23:59:12.213307,3.42,18.111972,792.04,Within 1 hour,2025-03-24T00:58:41.403848,2025-03-24T00:33:12.213307,2026-03-24 16:14:12
DSC_9BE6274758BD,TXN_0C835BB08E6C,2025-11-13T17:23:12.213307,4.08,17.737416,23403.46,Within 1 hour,2025-11-13T18:43:00.179483,2025-11-13T18:02:12.213307,2026-03-24 16:14:12
DSC_B0556C19C981,TXN_D9D83BF3B252,2025-08-17T10:59:12.213307,3.62,17.847413,4813.8,Within 1 hour,2025-08-17T11:44:22.300877,2025-08-17T11:38:12.213307,2026-03-24 16:14:12
DSC_2145F60901AD,TXN_37CB051A6CE3,2026-01-17T03:02:12.213307,7.47,2049.804225,2527736.58,Within 2 business days,2026-01-18T08:27:15.307238,2026-01-17T03:34:12.213307,2026-03-24 16:14:12
DSC_F70D17579C82,TXN_9D6B86F2CB02,2026-02-15T23:37:12.213307,4.67,18.002201,11679.11,Within 1 hour,2026-02-16T01:05:09.899363,2026-02-16T00:15:12.213307,2026-03-24 16:14:12
DSC_C703817946D7,TXN_AAEE9737AD46,2025-10-04T13:36:12.213307,3.54,167.077929,184534.23,Within 15 minutes,,2025-10-04T14:07:12.213307,2026-03-24 16:14:12
DSC_70EB90D85359,TXN_23EC844F1C74,2025-11-06T21:26:12.213307,3.99,17.947261,13321.35,Within 1 hour,2025-11-06T22:31:38.729744,2025-11-06T21:59:12.213307,2026-03-24 16:14:12
DSC_F94DA49A631E,TXN_2EF1674E5734,2026-01-04T12:46:12.213307,5.93,58.010985,74714.67,Within 30 minutes,2026-01-04T13:28:03.573765,2026-01-04T13:19:12.213307,2026-03-24 16:14:12
DSC_32EBDEDAC94D,TXN_1DF3C9FC9B90,2025-04-25T21:34:12.213307,4.56,17.660825,7805.03,Within 4 hours,2025-04-26T00:03:22.217449,2025-04-25T22:12:12.213307,2026-03-24 16:14:12
DSC_D987A11A1E49,TXN_03CF46899C70,2026-01-25T11:16:12.213307,3.46,169.186298,280561.64,Within 15 minutes,2026-01-25T12:04:52.289343,2026-01-25T11:55:12.213307,2026-03-24 16:14:12
DSC_014576F63E30,TXN_C30C27C97D9C,2025-07-03T23:41:12.213307,2.58,84.968216,8270.81,Within 2 hours,2025-07-04T01:04:09.325068,2025-07-04T00:14:12.213307,2026-03-24 16:14:12
DSC_DDC429B4FA64,TXN_1B49265F1784,2026-02-07T15:13:12.213307,7.47,2027.415439,1672516.37,Within 1 hour,2026-02-07T16:21:47.883842,2026-02-07T15:50:12.213307,2026-03-24 16:14:12
DSC_439A9D780EEB,TXN_AFF5D532CE0E,2026-01-15T00:35:12.213307,4.41,169.315543,178309.58,Within 24 hours,,2026-01-15T01:14:12.213307,2026-03-24 16:14:12
DSC_70D7CC4BB9FA,TXN_3442E533C47A,2025-09-29T01:47:12.213307,5.69,168.516474,146612.7,Within 15 minutes,2025-09-29T02:23:54.704874,2025-09-29T02:20:12.213307,2026-03-24 16:14:12
DSC_9BF7D52A75EB,TXN_CCE16A3BE82A,2025-09-11T06:06:12.213307,4.88,167.411868,173761.8,Within 24 hours,,2025-09-11T06:43:12.213307,2026-03-24 16:14:12
DSC_C118D2A9105F,TXN_9B615082DBA3,2025-04-27T16:16:12.213307,3.18,56.207912,24482.48,Within 1 hour,,2025-04-27T16:47:12.213307,2026-03-24 16:14:12
DSC_78AD6B4319BB,TXN_5BBA6DE933F2,2025-08-10T04:18:12.213307,5.59,57.314497,19075.41,Within 30 minutes,2025-08-10T04:42:30.546795,2025-08-10T04:51:12.213307,2026-03-24 16:14:12
DSC_F0B5D1D10205,TXN_7FD32319F7AD,2025-08-01T08:01:12.213307,2.49,84.227912,162882.46,Within 2 hours,,2025-08-01T08:40:12.213307,2026-03-24 16:14:12
DSC_373A5426FD91,TXN_24C8C23C62CD,2025-03-29T15:00:12.213307,5.22,169.039087,65355.58,Within 15 minutes,2025-03-29T15:21:32.475433,2025-03-29T15:33:12.213307,2026-03-24 16:14:12
DSC_2D1186E2BFDB,TXN_5B2CA0791C4C,2025-06-07T01:00:12.213307,1.21,82.932937,116879.88,Within 2 hours,2025-06-07T02:59:58.791977,2025-06-07T01:35:12.213307,2026-03-24 16:14:12
DSC_992699021E6B,TXN_5546AD4F3C23,2025-05-26T05:10:12.213307,7.22,2033.080872,2456774.93,Within 1 hour,2025-05-26T05:44:27.291972,2025-05-26T05:44:12.213307,2026-03-24 16:14:12
DSC_E464E35A7B06,TXN_572AF491DF5B,2026-01-20T21:47:12.213307,4.15,168.105642,81544.68,Within 24 hours,,2026-01-20T22:27:12.213307,2026-03-24 16:14:12
DSC_64B0EE71EA5C,TXN_F10013A7335B,2026-01-14T01:45:12.213307,3.16,169.225565,7938.37,Within 24 hours,2026-01-14T11:03:11.695592,2026-01-14T02:24:12.213307,2026-03-24 16:14:12
DSC_4D7D81C95226,TXN_790368BE631D,2026-02-20T04:11:12.213307,6.9,2055.260703,287695.39,Within 1 hour,,2026-02-20T04:50:12.213307,2026-03-24 16:14:12
DSC_D677BB57C5E2,TXN_9B5939B1AF5E,2025-05-27T05:51:12.213307,5.11,2057.163384,3512195.05,Within 2 business days,,2025-05-27T06:25:12.213307,2026-03-24 16:14:12
DSC_CA819B037EB6,TXN_2487E87FDBEA,2025-12-25T06:32:12.213307,5.59,165.298569,111718.69,Within 24 hours,2025-12-25T23:59:43.327360,2025-12-25T07:04:12.213307,2026-03-24 16:14:12
DSC_856D88EC36A1,TXN_8C303FF64F3D,2026-01-24T12:30:12.213307,7,2023.19324,1067173.74,Within 2 business days,,2026-01-24T13:08:12.213307,2026-03-24 16:14:12
DSC_18F359E38A26,TXN_6E4320BBF8C3,2025-08-13T09:53:12.213307,5.48,2016.126181,2473000.53,Within 2 business days,2025-08-14T20:33:38.726239,2025-08-13T10:29:12.213307,2026-03-24 16:14:12
DSC_5710FAB72F3E,TXN_251DD5D4CCD9,2025-08-17T08:06:12.213307,5.72,57.699692,110183.91,Within 30 minutes,2025-08-17T08:34:51.887346,2025-08-17T08:38:12.213307,2026-03-24 16:14:12
DSC_2035C9890ADF,TXN_C184FD421277,2026-01-17T14:10:12.213307,3.21,18.147335,28935.38,Within 1 hour,2026-01-17T15:32:59.169961,2026-01-17T14:44:12.213307,2026-03-24 16:14:12
DSC_AB4BE8005A09,TXN_6EE546CB2926,2025-05-14T15:50:12.213307,3.1,171.152177,247792.41,Within 15 minutes,2025-05-14T16:35:54.146735,2025-05-14T16:28:12.213307,2026-03-24 16:14:12
DSC_62020F9CB8F9,TXN_5241078A8256,2025-10-31T17:50:12.213307,4.15,56.522368,53737.51,Within 30 minutes,2025-10-31T18:39:57.914813,2025-10-31T18:23:12.213307,2026-03-24 16:14:12
DSC_9EA41076DD18,TXN_251DCE94A7E2,2025-12-31T18:29:12.213307,2.94,17.831683,5274.43,Within 4 hours,2025-12-31T20:22:48.340270,2025-12-31T19:01:12.213307,2026-03-24 16:14:12
DSC_8621E8D99BD5,TXN_A596F52D2041,2025-09-27T03:02:12.213307,4.99,2073.293921,3081951.41,Within 2 business days,,2025-09-27T03:37:12.213307,2026-03-24 16:14:12
DSC_5D7E17A4C2D1,TXN_36C5412454E9,2025-07-04T07:47:12.213307,3.65,17.822644,35483.81,Within 4 hours,2025-07-04T09:53:48.130513,2025-07-04T08:23:12.213307,2026-03-24 16:14:12
DSC_8CFB1C4FDC8F,TXN_27FC382444C5,2026-01-23T04:25:12.213307,6.79,2023.404819,1626008.11,Within 2 business days,2026-01-24T22:52:55.561045,2026-01-23T05:04:12.213307,2026-03-24 16:14:12
DSC_6D9CD706FA06,TXN_0957F768C180,2025-09-09T06:52:12.213307,5.7,57.179715,112674.92,Within 30 minutes,,2025-09-09T07:29:12.213307,2026-03-24 16:14:12
DSC_1F38399F123E,TXN_89B3817434B4,2026-01-19T11:26:12.213307,4.03,2012.210911,1878720.84,Within 1 hour,,2026-01-19T12:05:12.213307,2026-03-24 16:14:12
DSC_0F1D08DD6BAE,TXN_BA454AF33F69,2025-12-23T14:44:12.213307,3.15,17.705268,26973.09,Within 4 hours,2025-12-23T17:01:59.363591,2025-12-23T15:20:12.213307,2026-03-24 16:14:12
DSC_A73FEAABAC52,TXN_C0CBE9CE6E69,2025-12-08T14:34:12.213307,4.98,168.049317,202378.43,Within 15 minutes,,2025-12-08T15:14:12.213307,2026-03-24 16:14:12
DSC_4EBEBEB7CCE8,TXN_CA0488411C77,2025-08-10T19:56:12.213307,3.47,17.579013,13718.66,Within 4 hours,,2025-08-10T20:35:12.213307,2026-03-24 16:14:12
DSC_6BF65432B75F,TXN_CAD8040E5678,2025-12-08T21:03:12.213307,4.47,167.182973,105392.15,Within 15 minutes,2025-12-08T21:44:20.913011,2025-12-08T21:40:12.213307,2026-03-24 16:14:12
DSC_32D316B042BA,TXN_99EA8EAF8934,2025-11-06T18:33:12.213307,3.81,18.202329,29980.51,Within 4 hours,,2025-11-06T19:05:12.213307,2026-03-24 16:14:12
DSC_B37FB83E42D2,TXN_36519F8E1998,2026-01-16T06:25:12.213307,7.61,2019.017877,1319125.33,Within 2 business days,2026-01-17T08:19:32.406447,2026-01-16T07:02:12.213307,2026-03-24 16:14:12
DSC_C9B81BD6D934,TXN_87B621EC86FE,2025-10-29T00:08:12.213307,3.37,56.77101,44861.59,Within 30 minutes,2025-10-29T00:32:55.102917,2025-10-29T00:39:12.213307,2026-03-24 16:14:12
DSC_0974E35916FC,TXN_3EA967684B5F,2026-03-13T19:09:12.213307,4.2,2029.781163,2119335.11,Within 1 hour,2026-03-13T20:29:23.244148,2026-03-13T19:46:12.213307,2026-03-24 16:14:12
DSC_B1A1ECDC22BC,TXN_0749506232E5,2025-08-21T02:32:12.213307,6.14,2025.290182,2592452.44,Within 1 hour,,2025-08-21T03:08:12.213307,2026-03-24 16:14:12
DSC_8E21C8023BF0,TXN_BDD5C36CD659,2025-10-11T04:42:12.213307,2.58,84.965375,159072.18,Within 2 hours,,2025-10-11T05:18:12.213307,2026-03-24 16:14:12
DSC_5E0CD581A41A,TXN_1B7B160CC681,2025-04-11T20:36:12.213307,3.11,166.824314,222220,Within 15 minutes,,2025-04-11T21:08:12.213307,2026-03-24 16:14:12
DSC_B21DE39A7EDB,TXN_7F0343822287,2025-06-13T14:37:12.213307,1.98,83.02296,53812.16,Within 2 hours,2025-06-13T15:51:21.555105,2025-06-13T15:17:12.213307,2026-03-24 16:14:12
DSC_A01E5D5C3197,TXN_373E50C73B5D,2025-04-25T07:02:12.213307,3.61,17.7591,35030,Within 1 hour,2025-04-25T07:22:41.445022,2025-04-25T07:33:12.213307,2026-03-24 16:14:12
DSC_B4BFF262E7A0,TXN_AD8FDA3A6E03,2026-02-27T19:32:12.213307,4.37,2057.630649,2605351.35,Within 1 hour,2026-02-27T20:37:48.730563,2026-02-27T20:11:12.213307,2026-03-24 16:14:12
DSC_ED5D07B77991,TXN_541378A1BF0C,2025-05-29T10:49:12.213307,3.34,56.338789,99451.48,Within 1 hour,2025-05-29T11:54:50.048334,2025-05-29T11:20:12.213307,2026-03-24 16:14:12
DSC_5464CD21DBA4,TXN_3A4BCC27998E,2025-09-11T09:36:12.213307,4.15,168.464392,249903.45,Within 15 minutes,,2025-09-11T10:14:12.213307,2026-03-24 16:14:12
DSC_FD19BEA5310A,TXN_5799A9309F63,2025-08-19T22:48:12.213307,4.7,168.889145,117332.36,Within 24 hours,,2025-08-19T23:19:12.213307,2026-03-24 16:14:12
DSC_FA488778FD99,TXN_4C265CB91C2C,2026-03-14T11:36:12.213307,5.91,168.450415,92730.27,Within 24 hours,,2026-03-14T12:14:12.213307,2026-03-24 16:14:12
DSC_28C514ED68CE,TXN_AA1F848C40AF,2025-09-18T02:56:12.213307,3.48,83.124929,68076.82,Within 2 hours,2025-09-18T05:12:01.701222,2025-09-18T03:35:12.213307,2026-03-24 16:14:12
DSC_9E56A6E009EA,TXN_3BB74D227EF0,2025-10-23T15:34:12.213307,2.36,17.544169,6796.96,Within 1 hour,2025-10-23T16:49:08.629571,2025-10-23T16:07:12.213307,2026-03-24 16:14:12
DSC_83ED24F4672A,TXN_4CA611F3DC27,2025-04-24T13:15:12.213307,4.1,57.857639,73695.01,Within 30 minutes,,2025-04-24T13:50:12.213307,2026-03-24 16:14:12
DSC_0E2FEFB1E922,TXN_AE8CA219868C,2026-01-25T18:12:12.213307,3.83,83.479584,83175.72,Within 2 hours,,2026-01-25T18:51:12.213307,2026-03-24 16:14:12
DSC_8FE51CAFF486,TXN_666E123BA442,2025-04-08T18:55:12.213307,2.46,84.691354,122428.97,Within 2 hours,,2025-04-08T19:28:12.213307,2026-03-24 16:14:12
DSC_B93499B88F71,TXN_58A118CAB1C6,2025-11-12T07:40:12.213307,4.41,17.964702,15795.46,Within 4 hours,2025-11-12T11:02:07.096213,2025-11-12T08:13:12.213307,2026-03-24 16:14:12
DSC_C0324706F36D,TXN_CCC6EBE6710D,2026-01-14T23:16:12.213307,1.48,84.945271,169279.79,Within 2 hours,2026-01-15T01:32:55.617892,2026-01-14T23:55:12.213307,2026-03-24 16:14:12
DSC_0ECC1B9F9FF6,TXN_4752B94CDED9,2025-06-20T20:45:12.213307,4.37,56.733659,22828.49,Within 1 hour,,2025-06-20T21:16:12.213307,2026-03-24 16:14:12
DSC_37D220A5CD1F,TXN_69C5D3CBBD76,2026-01-12T07:06:12.213307,1.13,82.052489,18063.86,Within 2 hours,2026-01-12T08:51:51.073740,2026-01-12T07:38:12.213307,2026-03-24 16:14:12
DSC_E5E78F3378AD,TXN_7A878A1B2FF1,2025-11-23T21:12:12.213307,3.69,17.764212,8472.82,Within 4 hours,2025-11-24T00:39:43.679956,2025-11-23T21:51:12.213307,2026-03-24 16:14:12
DSC_E19107B1D918,TXN_62212AE2D6AD,2025-04-22T18:01:12.213307,6.13,2051.519255,807211.28,Within 2 business days,,2025-04-22T18:39:12.213307,2026-03-24 16:14:12
DSC_A6A38B944821,TXN_9507AFF51E54,2025-06-25T17:53:12.213307,5.3,169.748415,34102.46,Within 15 minutes,,2025-06-25T18:32:12.213307,2026-03-24 16:14:12
DSC_8A200990F194,TXN_67565F508D8E,2025-04-12T03:28:12.213307,6.23,2083.482467,821267.12,Within 1 hour,2025-04-12T04:25:00.284516,2025-04-12T04:00:12.213307,2026-03-24 16:14:12
DSC_4B1C3C6C7993,TXN_1D2D27BF3BA5,2026-02-08T16:51:12.213307,5.63,2024.759156,1385036.5,Within 2 business days,,2026-02-08T17:22:12.213307,2026-03-24 16:14:12
DSC_F4BB4232140D,TXN_52EA3BD05710,2025-07-19T06:12:12.213307,1.83,84.138134,55627.93,Within 2 hours,2025-07-19T07:39:38.436242,2025-07-19T06:49:12.213307,2026-03-24 16:14:12
DSC_F89C06E56C44,TXN_54F6688D78CF,2025-07-02T03:42:12.213307,3.24,56.077399,94307.04,Within 24 hours,2025-07-02T12:42:10.949853,2025-07-02T04:21:12.213307,2026-03-24 16:14:12
DSC_A952B9A7A676,TXN_A3D118A1FE6F,2025-11-25T13:47:12.213307,5.7,57.574028,104016.69,Within 30 minutes,2025-11-25T14:40:17.034415,2025-11-25T14:26:12.213307,2026-03-24 16:14:12
DSC_93AB2E22227D,TXN_18A394166961,2026-01-31T19:27:12.213307,5.37,2056.798981,3033593.39,Within 1 hour,2026-01-31T20:18:18.491809,2026-01-31T20:07:12.213307,2026-03-24 16:14:12
DSC_5F256DCDAE5A,TXN_794A487EFC77,2025-11-21T03:21:12.213307,3.91,56.286816,25378.04,Within 1 hour,,2025-11-21T03:55:12.213307,2026-03-24 16:14:12
DSC_D659D9F75851,TXN_4894B9FB496E,2025-07-06T16:01:12.213307,3.63,168.050917,252854.45,Within 15 minutes,2025-07-06T16:27:17.829877,2025-07-06T16:40:12.213307,2026-03-24 16:14:12
DSC_45737B0164F4,TXN_D1BE87EE6A07,2025-06-10T09:19:12.213307,2.21,18.003091,29490.68,Within 4 hours,2025-06-10T12:15:10.985145,2025-06-10T09:59:12.213307,2026-03-24 16:14:12
DSC_B1ADDC398EA2,TXN_01276A39868F,2025-07-30T15:56:12.213307,7.14,2053.460727,2165969.84,Within 2 business days,2025-07-31T08:32:52.783797,2025-07-30T16:35:12.213307,2026-03-24 16:14:12
DSC_FA89E793F86B,TXN_6F3966EF97C7,2025-06-20T14:00:12.213307,4.67,57.449105,64230.4,Within 1 hour,2025-06-20T14:42:10.848241,2025-06-20T14:39:12.213307,2026-03-24 16:14:12
