tx_id,customer_id,corridor,send_country,receive_country,send_amount,send_currency,receive_amount,receive_currency,disclosed_fee,charged_fee,disclosed_fx_rate,applied_fx_rate,transfer_method,promised_delivery_ts,actual_delivery_ts,status,created_at
TXN_68B095712AF5,CUS_FEDE6842C6E5,US->PH,US,PH,795.81,USD,45111.98,PHP,4.64,4.64,56.686867,56.686867,cash_pickup,2025-05-31T21:08:12.213307,2025-05-31T20:44:55.403716,completed,2025-05-31T20:08:12.213307
TXN_C2FF8697FB2E,CUS_DDD959DA03B4,UK->NG,UK,NG,1363.74,GBP,2834389.39,NGN,7.64,7.64,2078.394262,2078.394262,mobile_money,2025-08-16T08:04:12.213307,2025-08-16T07:56:53.806298,completed,2025-08-16T07:04:12.213307
TXN_73EE6FC52298,CUS_21B8865D5D0C,UK->NG,UK,NG,809.71,GBP,1644549.48,NGN,5.66,5.66,2031.035163,2031.035163,bank_deposit,2025-11-30T19:21:12.213307,2025-11-29T19:52:58.428935,completed,2025-11-28T19:21:12.213307
TXN_B677A4725C1C,CUS_1D2DB9259743,US->MX,US,MX,1277.5,USD,22899.05,MXN,4.62,4.62,17.924894,17.924894,cash_pickup,2025-12-18T18:26:12.213307,,pending,2025-12-18T17:26:12.213307
TXN_592B5F30E14F,CUS_EFC50BDAB9CC,US->MX,US,MX,1722.91,USD,30313.43,MXN,2.66,2.79,17.594321,17.594321,bank_deposit,2025-10-04T14:43:12.213307,2025-10-04T12:38:20.916346,completed,2025-10-04T10:43:12.213307
TXN_C6254B2721A1,CUS_DBE38F5497F4,UK->NG,UK,NG,576.82,GBP,1182146.82,NGN,5.11,5.11,2049.420652,2049.420652,bank_deposit,2025-10-06T10:11:12.213307,2025-10-05T21:59:20.855830,completed,2025-10-04T10:11:12.213307
TXN_605C0D9E828A,CUS_72D51267A10E,US->MX,US,MX,684.71,USD,12093.68,MXN,2.83,2.83,17.811088,17.662485,bank_deposit,2025-05-27T17:07:12.213307,2025-05-30T08:58:36.836629,completed,2025-05-27T13:07:12.213307
TXN_9B091AF06222,CUS_AF6219665479,US->IN,US,IN,1164.25,USD,95811.9,INR,3.4,3.4,82.294957,82.294957,bank_deposit,2026-03-12T18:43:12.213307,2026-03-12T18:06:48.300831,completed,2026-03-12T16:43:12.213307
TXN_ED18ED6688B1,CUS_EC273F3215F3,US->IN,US,IN,1158.39,USD,98250.84,INR,3.93,3.93,84.816722,84.816722,bank_deposit,2026-01-22T04:43:12.213307,2026-01-22T04:06:12.104620,completed,2026-01-22T02:43:12.213307
TXN_D838D7D94C87,CUS_DEF3560A6D8D,UK->NG,UK,NG,1086.38,GBP,2241814.54,NGN,4.57,4.57,2063.563893,2063.563893,mobile_money,2025-04-08T08:42:12.213307,2025-04-10T17:34:51.528668,completed,2025-04-08T07:42:12.213307
TXN_EEE7921951F8,CUS_C91343B123D3,UK->KE,UK,KE,107.45,GBP,18294.55,KES,5.98,6.42,170.26101,170.26101,mobile_money,2025-04-11T03:49:12.213307,2025-04-13T14:47:40.904462,completed,2025-04-11T03:34:12.213307
TXN_38822BD6E783,CUS_B73D84F41784,US->IN,US,IN,712.22,USD,57639.7,INR,3.08,3.08,81.918285,80.929622,bank_deposit,2025-05-06T06:38:12.213307,2025-05-06T05:48:15.529411,completed,2025-05-06T04:38:12.213307
TXN_7840552DF918,CUS_A4E74D6394C4,UK->NG,UK,NG,435.8,GBP,879477.94,NGN,5.54,5.54,2018.076968,2018.076968,mobile_money,2025-09-25T19:18:12.213307,2025-09-25T18:58:27.068963,completed,2025-09-25T18:18:12.213307
TXN_2EC89757C8F6,CUS_B5F30C55ED9D,US->IN,US,IN,1290.91,USD,107200.36,INR,2.03,2.03,83.042472,83.042472,bank_deposit,2026-02-09T12:39:12.213307,2026-02-09T12:07:06.807621,completed,2026-02-09T10:39:12.213307
TXN_BE5F397F3A81,CUS_EFEA7373E068,US->PH,US,PH,165.13,USD,9512.31,PHP,4.61,4.97,57.604975,57.604975,cash_pickup,2025-06-15T10:09:12.213307,2025-06-15T23:47:49.372933,completed,2025-06-15T09:09:12.213307
TXN_C2B61074B0D2,CUS_6730E491D5AF,US->IN,US,IN,1194.87,USD,97937.79,INR,2.9,2.9,81.965226,81.965226,bank_deposit,2026-01-01T16:37:12.213307,2026-01-01T15:23:35.602202,completed,2026-01-01T14:37:12.213307
TXN_94001A3DA0E6,CUS_30DDE2E4EFD2,US->PH,US,PH,1428.78,USD,81064.79,PHP,3.97,3.97,56.737066,56.737066,mobile_money,2025-12-25T19:42:12.213307,2025-12-25T19:28:45.530696,completed,2025-12-25T19:12:12.213307
TXN_377BFD2CF22D,CUS_AC9BC76DB953,US->IN,US,IN,64.36,USD,5337.94,INR,3.25,3.35,82.938769,82.938769,bank_deposit,2025-07-11T02:16:12.213307,2025-07-11T01:33:39.173723,completed,2025-07-11T00:16:12.213307
TXN_0B68ADC31206,CUS_D08C05BDB014,UK->NG,UK,NG,592.63,GBP,1206435.61,NGN,5.94,5.94,2035.731584,2035.731584,mobile_money,2025-09-17T01:18:12.213307,2025-09-17T01:05:17.223745,completed,2025-09-17T00:18:12.213307
TXN_614DBDC8AFA9,CUS_3644570370A6,US->MX,US,MX,1185.68,USD,21234.01,MXN,2.73,2.73,17.908717,17.908717,bank_deposit,2026-02-08T20:53:12.213307,2026-02-08T18:08:27.661598,completed,2026-02-08T16:53:12.213307
TXN_1AE4EAF10F30,CUS_24D677BCFF5D,US->IN,US,IN,1623.95,USD,133698.36,INR,1.82,1.82,82.329112,82.329112,bank_deposit,2026-02-16T04:23:12.213307,2026-02-16T04:12:58.529286,completed,2026-02-16T02:23:12.213307
TXN_20D162CD1AB2,CUS_5DB21E889766,US->MX,US,MX,540.1,USD,9792.7,MXN,4.54,4.54,18.131267,18.131267,bank_deposit,2025-09-24T22:52:12.213307,2025-09-26T14:14:08.765646,completed,2025-09-24T18:52:12.213307
TXN_9BEC29292D87,CUS_FECB64E41054,US->IN,US,IN,113.58,USD,9365.41,INR,2.35,2.35,82.456507,82.456507,bank_deposit,2025-12-02T04:02:12.213307,2025-12-02T03:31:30.664415,completed,2025-12-02T02:02:12.213307
TXN_CF62382C21D6,CUS_4671393B9C6C,US->IN,US,IN,183.11,USD,15179.76,INR,1.1,1.1,82.899682,82.899682,bank_deposit,2026-03-12T16:54:12.213307,2026-03-12T16:43:15.320856,completed,2026-03-12T14:54:12.213307
TXN_AA4B2A0AA1B2,CUS_360444F8AC9D,UK->NG,UK,NG,932.13,GBP,1905274.87,NGN,7.38,7.64,2044.001231,2044.001231,bank_deposit,2025-08-19T07:53:12.213307,2025-08-18T09:28:53.374115,completed,2025-08-17T07:53:12.213307
TXN_E04AFAD64480,CUS_2483E3A80DF5,US->PH,US,PH,1373.57,USD,78436.18,PHP,5.91,5.91,57.613249,57.103886,mobile_money,2025-06-08T02:40:12.213307,2025-06-08T02:20:26.098088,completed,2025-06-08T02:10:12.213307
TXN_C126FDF59A01,CUS_9070F59C9286,US->MX,US,MX,953.55,USD,16995.83,MXN,4.32,4.32,17.823747,17.823747,cash_pickup,2025-06-24T21:54:12.213307,2025-06-24T21:27:22.133010,completed,2025-06-24T20:54:12.213307
TXN_F62AE35682CB,CUS_367DE515BCDA,UK->NG,UK,NG,171.48,GBP,346269.34,NGN,7.63,7.63,2019.2987,2019.2987,bank_deposit,2026-03-04T06:58:12.213307,2026-03-03T07:41:15.045532,completed,2026-03-02T06:58:12.213307
TXN_1D0F91D7F7D4,CUS_E09496B1D6FB,US->PH,US,PH,1696.28,USD,97907.34,PHP,5.79,5.79,57.718854,57.718854,cash_pickup,2025-06-07T20:03:12.213307,2025-06-07T19:59:05.065816,completed,2025-06-07T19:03:12.213307
TXN_77D6D916B90B,CUS_1CB40AE90F76,UK->NG,UK,NG,714.94,GBP,1450741.76,NGN,7.03,7.03,2029.179735,2029.179735,bank_deposit,2026-03-07T11:18:12.213307,,failed,2026-03-05T11:18:12.213307
TXN_EB700085BD83,CUS_A79C20F534D3,UK->KE,UK,KE,158.8,GBP,27219.01,KES,4.1,4.1,171.404342,171.404342,bank_deposit,2025-11-24T21:53:12.213307,2025-11-24T07:01:41.428142,completed,2025-11-23T21:53:12.213307
TXN_FEA3ABFDD1D1,CUS_1735606626BC,UK->NG,UK,NG,598.08,GBP,1178991.25,NGN,6.44,6.88,2010.27085,1971.293549,mobile_money,2025-04-09T06:55:12.213307,2025-04-09T06:28:37.039006,completed,2025-04-09T05:55:12.213307
TXN_0E47C4A82FB5,CUS_9070F59C9286,US->MX,US,MX,631.47,USD,10948.57,MXN,3.43,3.43,17.525528,17.338222,bank_deposit,2025-09-19T14:26:12.213307,2025-09-19T12:30:30.055656,completed,2025-09-19T10:26:12.213307
TXN_5B89CE25C018,CUS_E09496B1D6FB,US->PH,US,PH,524.79,USD,30548.77,PHP,5.98,5.98,58.211409,58.211409,bank_deposit,2025-04-14T02:10:12.213307,,failed,2025-04-13T02:10:12.213307
TXN_05025DA7022A,CUS_905D1FF42E40,US->MX,US,MX,1992.31,USD,35313.86,MXN,4.81,4.81,17.725082,17.725082,cash_pickup,2025-05-19T09:11:12.213307,2025-05-19T08:37:18.748130,completed,2025-05-19T08:11:12.213307
TXN_E637D1A7E58C,CUS_8DA1954942C6,UK->KE,UK,KE,1750.81,GBP,293605.64,KES,3.95,3.95,167.697031,167.697031,bank_deposit,2026-01-05T14:40:12.213307,,cancelled,2026-01-04T14:40:12.213307
TXN_506EF8D30127,CUS_49427A0C35E5,UK->NG,UK,NG,862.82,GBP,1735437.38,NGN,6.3,6.71,2011.355063,2011.355063,bank_deposit,2025-11-29T22:29:12.213307,2025-12-01T20:47:18.763057,completed,2025-11-27T22:29:12.213307
TXN_5AF61BE91C1D,CUS_F94D3C3379E9,US->PH,US,PH,1393.5,USD,81101.38,PHP,5.25,5.25,58.199767,58.199767,cash_pickup,2025-04-12T05:28:12.213307,2025-04-12T05:03:55.886985,completed,2025-04-12T04:28:12.213307
TXN_B68B4826D8C1,CUS_4ACC0C67DABE,UK->KE,UK,KE,70.14,GBP,11786.51,KES,3.53,3.53,168.042588,168.042588,bank_deposit,2025-04-08T10:51:12.213307,2025-04-08T04:30:48.456536,completed,2025-04-07T10:51:12.213307
TXN_FF5FB99314EE,CUS_A8CD22B89124,US->MX,US,MX,492.25,USD,8657.3,MXN,4.88,4.88,17.587202,17.587202,cash_pickup,2025-08-17T20:52:12.213307,2025-08-17T20:22:08.123706,completed,2025-08-17T19:52:12.213307
TXN_736A1EE2AF90,CUS_C61B56679CD4,UK->KE,UK,KE,109.7,GBP,18120.93,KES,4.98,4.98,165.186267,165.186267,bank_deposit,2025-11-22T21:07:12.213307,,cancelled,2025-11-21T21:07:12.213307
TXN_065C42109502,CUS_2B635F170486,US->IN,US,IN,862.4,USD,73209.52,INR,1.35,1.35,84.890448,84.890448,bank_deposit,2025-05-21T00:57:12.213307,,cancelled,2025-05-20T22:57:12.213307
TXN_5A3BA0F46495,CUS_AD78CF01E37F,UK->NG,UK,NG,504.03,GBP,1028097.59,NGN,4.3,4.3,2039.754753,2039.754753,bank_deposit,2025-08-14T13:38:12.213307,2025-08-14T03:14:35.176501,completed,2025-08-12T13:38:12.213307
TXN_9B2894B4171A,CUS_E86B354469DE,UK->NG,UK,NG,391.6,GBP,806410.57,NGN,4.46,4.46,2086.185476,2059.271124,mobile_money,2026-02-21T09:25:12.213307,2026-02-21T08:58:02.070718,completed,2026-02-21T08:25:12.213307
TXN_1B085E316E04,CUS_FEDE6842C6E5,US->MX,US,MX,1912.96,USD,33834.95,MXN,3.81,3.81,17.687224,17.687224,cash_pickup,2025-03-26T07:49:12.213307,2025-03-26T07:39:42.251004,completed,2025-03-26T06:49:12.213307
TXN_2B37B56E8A61,CUS_66DE62C0B9F8,US->MX,US,MX,1368.48,USD,24463.53,MXN,4.09,4.09,17.876426,17.876426,cash_pickup,2025-05-27T18:46:12.213307,2025-05-27T18:27:17.323075,completed,2025-05-27T17:46:12.213307
TXN_011368A217C1,CUS_6B01C38F3AB3,US->PH,US,PH,1238.7,USD,71783.15,PHP,4.79,4.79,57.950388,57.950388,mobile_money,2025-09-11T10:22:12.213307,,pending,2025-09-11T09:52:12.213307
TXN_22E92E064E8B,CUS_21B8865D5D0C,UK->KE,UK,KE,1567.12,GBP,266476.29,KES,5.48,5.48,170.042043,170.042043,mobile_money,2025-06-25T13:21:12.213307,2025-06-25T13:13:28.038806,completed,2025-06-25T13:06:12.213307
TXN_E0E5D884E5A8,CUS_CB3680C4C54A,UK->NG,UK,NG,513.2,GBP,1059826.52,NGN,5,5,2079.931321,2065.133523,mobile_money,2025-09-05T02:06:12.213307,2025-09-05T01:50:01.832014,completed,2025-09-05T01:06:12.213307
TXN_D09EC30C5BB9,CUS_C725D4220B88,US->MX,US,MX,1890.56,USD,33531.36,MXN,4.88,4.88,17.736205,17.736205,bank_deposit,2025-12-28T03:05:12.213307,2025-12-30T02:34:28.953268,completed,2025-12-27T23:05:12.213307
TXN_2C6FD129AB92,CUS_EE7FF5AE60F3,US->PH,US,PH,1036.83,USD,58924.9,PHP,3.91,3.91,56.831785,56.831785,mobile_money,2026-02-09T22:55:12.213307,2026-02-10T09:19:06.430094,completed,2026-02-09T22:25:12.213307
TXN_F13648631F2A,CUS_55D51C235E5B,US->MX,US,MX,123.09,USD,2165.89,MXN,4.97,4.97,17.921324,17.595985,cash_pickup,2025-12-27T23:53:12.213307,2025-12-29T03:01:46.102252,completed,2025-12-27T22:53:12.213307
TXN_4933AB6BCE7A,CUS_B55F9B9F2D2B,US->IN,US,IN,1735.75,USD,146755.83,INR,1.39,1.39,84.548946,84.548946,bank_deposit,2026-01-20T14:45:12.213307,,cancelled,2026-01-20T12:45:12.213307
TXN_97D6BACA0482,CUS_281A5608887C,UK->NG,UK,NG,1512.99,GBP,3041447.95,NGN,7.71,7.71,2010.22343,2010.22343,mobile_money,2025-06-05T19:28:12.213307,2025-06-07T21:55:44.819635,completed,2025-06-05T18:28:12.213307
TXN_B2F66EF18DE2,CUS_9C5F7D3D32EC,UK->KE,UK,KE,1479.53,GBP,252030.1,KES,3.04,3.04,170.344703,170.344703,bank_deposit,2025-07-24T15:41:12.213307,2025-07-24T12:48:25.937721,completed,2025-07-23T15:41:12.213307
TXN_CDDA7B337BDC,CUS_917C37839BBF,UK->NG,UK,NG,1623.13,GBP,3333068.04,NGN,6.74,6.74,2053.481879,2053.481879,bank_deposit,2026-03-10T12:33:12.213307,,pending,2026-03-08T12:33:12.213307
TXN_0EDE48F53EC5,CUS_E541C0FB4B59,US->MX,US,MX,1091.77,USD,19697.33,MXN,2.85,2.85,18.041651,18.041651,cash_pickup,2025-09-13T18:22:12.213307,2025-09-13T18:18:50.424006,completed,2025-09-13T17:22:12.213307
TXN_9AC555F7F503,CUS_6B36FCA945D0,US->PH,US,PH,1385.3,USD,80281.79,PHP,4.69,4.69,57.952635,57.952635,bank_deposit,2025-09-18T05:20:12.213307,2025-09-19T21:28:38.606752,completed,2025-09-17T05:20:12.213307
TXN_05D03A128553,CUS_2C9ED5CB43D3,US->MX,US,MX,1275.38,USD,22516.37,MXN,2.83,2.83,17.65464,17.65464,bank_deposit,2026-02-12T08:11:12.213307,2026-02-14T07:12:33.787327,completed,2026-02-12T04:11:12.213307
TXN_75B73255A038,CUS_E352DBB75083,US->PH,US,PH,1089.59,USD,61661.31,PHP,4.54,4.54,56.591299,56.591299,cash_pickup,2025-09-12T05:40:12.213307,2025-09-12T05:11:50.225857,completed,2025-09-12T04:40:12.213307
TXN_AD1F21274E46,CUS_53DC3D825409,US->IN,US,IN,1404.92,USD,115023.22,INR,1.32,1.32,81.871721,81.871721,bank_deposit,2026-02-19T23:11:12.213307,2026-02-19T22:17:13.651698,completed,2026-02-19T21:11:12.213307
TXN_1FB646E12041,CUS_DEF3560A6D8D,UK->KE,UK,KE,1835.89,GBP,308723.75,KES,3.15,3.15,169.712928,168.160263,bank_deposit,2025-10-03T23:12:12.213307,2025-10-03T15:36:44.234237,completed,2025-10-02T23:12:12.213307
TXN_4E973598F1BA,CUS_BF2A2D2D668E,UK->KE,UK,KE,75.71,GBP,12880.78,KES,3.64,3.64,170.133182,170.133182,mobile_money,2025-06-15T14:33:12.213307,2025-06-15T14:29:06.520442,completed,2025-06-15T14:18:12.213307
TXN_0B090DB9EEBF,CUS_CCE133338FE7,UK->KE,UK,KE,1665.44,GBP,274186.72,KES,4.9,4.9,165.912132,164.6332,bank_deposit,2025-08-12T03:38:12.213307,2025-08-11T14:42:01.459483,completed,2025-08-11T03:38:12.213307
TXN_4C4598E9AE70,CUS_B1E154944560,US->IN,US,IN,141.67,USD,12039.05,INR,1.39,1.39,84.97952,84.97952,bank_deposit,2025-12-21T01:26:12.213307,,cancelled,2025-12-20T23:26:12.213307
TXN_F58BDEBE19E8,CUS_FEC048729AF5,UK->NG,UK,NG,1597.99,GBP,3234314.38,NGN,6.26,6.26,2023.989124,2023.989124,mobile_money,2025-08-17T16:48:12.213307,2025-08-17T16:12:48.436919,completed,2025-08-17T15:48:12.213307
TXN_14245E64A183,CUS_CAF66E2B3626,US->PH,US,PH,1706.17,USD,99503.99,PHP,5.38,5.38,58.320092,58.320092,bank_deposit,2025-09-20T07:39:12.213307,2025-09-19T21:31:12.687209,completed,2025-09-19T07:39:12.213307
TXN_20BAF11E4CBD,CUS_100C49BCC489,US->PH,US,PH,743.93,USD,42542.03,PHP,3.83,3.83,57.185527,57.185527,cash_pickup,2025-07-24T08:41:12.213307,,pending,2025-07-24T07:41:12.213307
TXN_7206528FEBFC,CUS_788654EE3D0A,UK->NG,UK,NG,301.42,GBP,610295.89,NGN,5.68,5.68,2024.735869,2024.735869,bank_deposit,2025-12-29T20:04:12.213307,2025-12-29T06:19:47.861269,completed,2025-12-27T20:04:12.213307
TXN_52DF40525949,CUS_100C49BCC489,US->MX,US,MX,1060.2,USD,18649.14,MXN,4.33,4.46,17.590205,17.590205,bank_deposit,2025-04-03T19:30:12.213307,2025-04-03T18:07:15.974774,completed,2025-04-03T15:30:12.213307
TXN_C0F839467032,CUS_09FEC97BB65E,UK->NG,UK,NG,782.14,GBP,1581649.03,NGN,6.6,6.6,2022.207059,2022.207059,bank_deposit,2025-12-06T10:00:12.213307,2025-12-05T14:51:06.122132,completed,2025-12-04T10:00:12.213307
TXN_0033740E5D1E,CUS_DF20B160AE66,UK->NG,UK,NG,1849.52,GBP,3777003.57,NGN,6.34,6.53,2042.153405,2042.153405,bank_deposit,2025-11-17T04:49:12.213307,2025-11-16T10:26:48.686026,completed,2025-11-15T04:49:12.213307
TXN_051C4F33BC8B,CUS_5130C71488DA,US->PH,US,PH,1583.59,USD,90621.81,PHP,3.55,3.55,57.225549,57.225549,cash_pickup,2025-12-23T03:07:12.213307,2025-12-23T02:48:17.019887,completed,2025-12-23T02:07:12.213307
TXN_6BC71602758E,CUS_7E7E1A003F88,US->IN,US,IN,687.58,USD,57561.47,INR,1.08,1.08,83.716028,83.716028,bank_deposit,2025-09-15T21:57:12.213307,2025-09-15T21:30:14.718214,completed,2025-09-15T19:57:12.213307
TXN_248CAA869CDC,CUS_9D483A02D011,US->IN,US,IN,911.75,USD,75662.73,INR,1.52,1.52,82.986268,82.986268,bank_deposit,2026-03-15T17:06:12.213307,,pending,2026-03-15T15:06:12.213307
TXN_3847126C30FC,CUS_E60AFC921A70,US->MX,US,MX,1947.69,USD,33655.6,MXN,2.54,2.54,17.561705,17.279753,cash_pickup,2026-02-28T11:37:12.213307,2026-02-28T11:05:50.684789,completed,2026-02-28T10:37:12.213307
TXN_D27549E08CCD,CUS_1855B76E9822,UK->NG,UK,NG,1487.32,GBP,3019483.86,NGN,6.76,7.23,2030.150784,2030.150784,bank_deposit,2025-05-14T02:56:12.213307,2025-05-13T21:02:27.389107,completed,2025-05-12T02:56:12.213307
TXN_013D91729838,CUS_5ECF45CAA337,US->IN,US,IN,1203.41,USD,101901.93,INR,3.34,3.54,84.677649,84.677649,bank_deposit,2025-12-09T01:06:12.213307,2025-12-09T00:33:17.096840,completed,2025-12-08T23:06:12.213307
TXN_1D7792C55C49,CUS_4CD270B9F450,UK->NG,UK,NG,1470.86,GBP,2996370.65,NGN,7.65,7.65,2050.028331,2037.155576,bank_deposit,2025-05-15T15:49:12.213307,2025-05-15T12:02:07.195553,completed,2025-05-13T15:49:12.213307
TXN_E6E98CD2CFC5,CUS_3AC86F93BEA2,US->PH,US,PH,820.43,USD,47507.39,PHP,4.53,4.53,57.905471,57.905471,mobile_money,2026-01-12T22:13:12.213307,2026-01-12T22:08:42.880769,completed,2026-01-12T21:43:12.213307
TXN_B7EF4F838A0D,CUS_905D1FF42E40,US->PH,US,PH,752.93,USD,42491.75,PHP,3.73,3.88,56.435194,56.435194,mobile_money,2025-05-07T06:51:12.213307,2025-05-08T09:35:29.733435,completed,2025-05-07T06:21:12.213307
TXN_47C5F2328374,CUS_AC1E9F5D37E2,US->MX,US,MX,888.07,USD,15798.43,MXN,4.08,4.08,17.789624,17.789624,bank_deposit,2025-05-17T08:08:12.213307,2025-05-17T23:53:15.716840,completed,2025-05-17T04:08:12.213307
TXN_13D7D4A385FF,CUS_7F75246CCA1E,UK->KE,UK,KE,987.06,GBP,167528.76,KES,5.23,5.41,169.725004,169.725004,bank_deposit,2025-05-07T01:53:12.213307,2025-05-08T20:11:41.463144,completed,2025-05-06T01:53:12.213307
TXN_A56C77E96D49,CUS_C209B9017257,UK->KE,UK,KE,1907.77,GBP,315861.96,KES,4.93,4.93,165.566057,165.566057,bank_deposit,2025-06-02T05:34:12.213307,2025-06-01T17:16:02.018546,completed,2025-06-01T05:34:12.213307
TXN_8198594008A1,CUS_CAF66E2B3626,US->MX,US,MX,360.52,USD,6525.33,MXN,4.3,4.3,18.099775,18.099775,bank_deposit,2025-12-11T03:57:12.213307,2025-12-11T01:10:55.745444,completed,2025-12-10T23:57:12.213307
TXN_D5E52A89C4AE,CUS_BB98BBF610AD,UK->KE,UK,KE,1593.29,GBP,265419.11,KES,5.54,5.54,166.585562,166.585562,bank_deposit,2025-05-24T12:00:12.213307,2025-05-24T05:00:01.354513,completed,2025-05-23T12:00:12.213307
TXN_2C180B546A13,CUS_0F74633E5A23,UK->NG,UK,NG,1272.06,GBP,2583456.97,NGN,5.64,5.64,2030.923834,2030.923834,mobile_money,2025-09-25T07:30:12.213307,,pending,2025-09-25T06:30:12.213307
TXN_F1BBE96C8593,CUS_C983420F188F,UK->KE,UK,KE,1576.59,GBP,263568.65,KES,4.6,4.6,170.30117,167.176407,bank_deposit,2026-02-26T18:37:12.213307,2026-02-26T17:21:03.763298,completed,2026-02-25T18:37:12.213307
TXN_5B17CAE0970F,CUS_1300A52F6DB6,US->MX,US,MX,902.28,USD,15814.79,MXN,3.53,3.67,17.527586,17.527586,bank_deposit,2026-02-21T06:20:12.213307,2026-02-21T05:24:35.118025,completed,2026-02-21T02:20:12.213307
TXN_0A63B1E67EB2,CUS_EADEEED8B5AD,US->PH,US,PH,660.77,USD,37210.26,PHP,5.6,5.6,56.313477,56.313477,cash_pickup,2025-08-06T04:22:12.213307,2025-08-06T04:02:54.825289,completed,2025-08-06T03:22:12.213307
TXN_BE0117115304,CUS_EBCEFEC9848D,US->MX,US,MX,83.31,USD,1514.73,MXN,2.68,2.77,18.181908,18.181908,bank_deposit,2026-01-28T11:30:12.213307,2026-01-28T10:45:50.723825,completed,2026-01-28T07:30:12.213307
TXN_74EC24B1B201,CUS_4CD47370E071,US->MX,US,MX,1408.35,USD,24971.17,MXN,2.01,2.01,17.7308,17.7308,bank_deposit,2025-03-26T06:52:12.213307,,cancelled,2025-03-26T02:52:12.213307
TXN_3FD5B6C48997,CUS_2E4B7F617B0B,UK->NG,UK,NG,888.69,GBP,1835602.59,NGN,7.04,7.04,2065.515069,2065.515069,mobile_money,2025-09-25T01:35:12.213307,2025-09-25T01:30:30.422512,completed,2025-09-25T00:35:12.213307
TXN_42D2556A240D,CUS_DE466E130571,US->MX,US,MX,1991.6,USD,35550.58,MXN,4.02,4.02,17.850261,17.850261,bank_deposit,2025-07-29T13:12:12.213307,2025-07-31T03:54:35.075650,completed,2025-07-29T09:12:12.213307
TXN_D92EE47CDEE8,CUS_EAD791F0B1BC,US->PH,US,PH,903.66,USD,51375.35,PHP,5.24,5.24,56.852527,56.852527,bank_deposit,2026-01-28T18:03:12.213307,2026-01-28T09:43:22.883571,completed,2026-01-27T18:03:12.213307
TXN_41AD6C96C281,CUS_0F8D6BF0566C,UK->NG,UK,NG,1517.64,GBP,3168122.08,NGN,6.32,6.32,2087.532007,2087.532007,bank_deposit,2025-06-25T07:50:12.213307,2025-06-24T02:32:55.701467,completed,2025-06-23T07:50:12.213307
TXN_74D46A198AC2,CUS_FC5F1450B4B8,US->PH,US,PH,1989.44,USD,112721.26,PHP,5.84,5.96,56.659796,56.659796,cash_pickup,2025-10-13T23:34:12.213307,2025-10-13T22:52:55.104740,completed,2025-10-13T22:34:12.213307
TXN_68D12B05F83B,CUS_459806F4CB62,UK->KE,UK,KE,1057.91,GBP,177725.48,KES,5.92,5.92,170.881634,167.996783,bank_deposit,2025-05-18T11:10:12.213307,2025-05-18T05:01:51.641851,completed,2025-05-17T11:10:12.213307
TXN_301BC8665ECC,CUS_EAAA4A71DC15,US->IN,US,IN,765.17,USD,62700.39,INR,1.52,1.52,81.943083,81.943083,bank_deposit,2025-03-25T03:08:12.213307,2025-03-25T01:54:14.587227,completed,2025-03-25T01:08:12.213307
TXN_BAB70B2E2B40,CUS_E1AA906B0B15,UK->KE,UK,KE,1598.07,GBP,269450.89,KES,3.92,3.92,168.610192,168.610192,mobile_money,2025-11-23T19:12:12.213307,,pending,2025-11-23T18:57:12.213307
TXN_8CE424F4C56D,CUS_D38FA8E9E55A,US->PH,US,PH,1822.29,USD,103201.17,PHP,4.93,4.93,56.632683,56.632683,bank_deposit,2026-02-05T15:20:12.213307,2026-02-05T00:27:17.317924,completed,2026-02-04T15:20:12.213307
TXN_6579FF730950,CUS_100C49BCC489,US->IN,US,IN,691.09,USD,58166.7,INR,2.61,2.76,84.166603,84.166603,bank_deposit,2026-01-06T09:34:12.213307,2026-01-06T08:53:59.688246,completed,2026-01-06T07:34:12.213307
TXN_5978A7A1FC18,CUS_F92D46F37370,US->PH,US,PH,667.95,USD,37502.35,PHP,4.51,4.51,56.145444,56.145444,bank_deposit,2026-03-18T21:44:12.213307,,cancelled,2026-03-17T21:44:12.213307
TXN_43A7412B1CC8,CUS_412426628FFF,US->IN,US,IN,1368.16,USD,113861.73,INR,2.45,2.45,83.222527,83.222527,bank_deposit,2025-12-21T17:02:12.213307,2025-12-21T16:00:52.382261,completed,2025-12-21T15:02:12.213307
TXN_992C7657B773,CUS_9869C2D918AB,US->PH,US,PH,1646.33,USD,93236.14,PHP,4.07,4.36,56.632716,56.632716,cash_pickup,2025-07-12T03:55:12.213307,2025-07-12T03:32:24.575475,completed,2025-07-12T02:55:12.213307
TXN_8228B3532B04,CUS_A65F09FF7119,UK->KE,UK,KE,1232.74,GBP,210818.07,KES,4.35,4.35,171.015843,171.015843,bank_deposit,2025-05-13T13:43:12.213307,2025-05-16T04:35:42.934024,completed,2025-05-12T13:43:12.213307
TXN_5CF6A7E4FA4B,CUS_EFEA7373E068,US->MX,US,MX,187.36,USD,3353.48,MXN,3,3.14,17.898617,17.898617,cash_pickup,2025-05-19T01:33:12.213307,2025-05-19T01:07:45.938135,completed,2025-05-19T00:33:12.213307
TXN_4A3648FAFDD7,CUS_1C0B7E034134,US->IN,US,IN,1704.81,USD,144537.09,INR,2.69,2.69,84.781932,84.781932,bank_deposit,2026-03-14T20:16:12.213307,,failed,2026-03-14T18:16:12.213307
