violation_id,tx_id,rule_id,severity,disclosed_value,actual_value,delta,delta_pct,description,detected_at
VIO_C9008A32AA98,TXN_47C5F2328374,R3,medium,2025-05-17T08:08:12.213307,2025-05-17T23:53:15.716840,15.750973,393.7743,Delivery took 15.8h vs promised SLA of 4h (3.9x SLA),2026-03-24 16:14:12
VIO_C4EE71981AA4,TXN_13D7D4A385FF,R3,low,2025-05-07T01:53:12.213307,2025-05-08T20:11:41.463144,42.308125,176.2839,Delivery took 42.3h vs promised SLA of 24h (1.8x SLA),2026-03-24 16:14:12
VIO_534CEAF538FA,TXN_42D2556A240D,R3,high,2025-07-29T13:12:12.213307,2025-07-31T03:54:35.075650,38.706351,967.6588,Delivery took 38.7h vs promised SLA of 4h (9.7x SLA),2026-03-24 16:14:12
VIO_6A9C66D82022,TXN_8228B3532B04,R3,medium,2025-05-13T13:43:12.213307,2025-05-16T04:35:42.934024,62.8752,261.98,Delivery took 62.9h vs promised SLA of 24h (2.6x SLA),2026-03-24 16:14:12
VIO_643775D2B488,TXN_E9ACB694546F,R3,high,2025-04-02T04:26:12.213307,2025-04-05T01:40:19.360490,69.235319,3461.7659,Delivery took 69.2h vs promised SLA of 2h (34.6x SLA),2026-03-24 16:14:12
VIO_395518B05479,TXN_68536DA4295E,R3,low,2025-05-26T11:47:12.213307,2025-05-28T09:51:09.340320,46.065869,191.9411,Delivery took 46.1h vs promised SLA of 24h (1.9x SLA),2026-03-24 16:14:12
VIO_50C3B52E0B94,TXN_20869C2E4A9D,R3,high,2025-05-06T08:50:12.213307,2025-05-07T12:35:48.849200,27.760177,2776.0177,Delivery took 27.8h vs promised SLA of 1h (27.8x SLA),2026-03-24 16:14:12
VIO_7410A5DDB977,TXN_1CAEFA8E0554,R3,high,2025-10-09T21:02:12.213307,2025-10-11T15:01:50.923151,41.994086,2099.7043,Delivery took 42.0h vs promised SLA of 2h (21.0x SLA),2026-03-24 16:14:12
VIO_D5849181C4B8,TXN_9DC4FBD5397C,R3,low,2025-10-31T18:30:12.213307,2025-11-02T08:28:23.363835,37.969764,158.2074,Delivery took 38.0h vs promised SLA of 24h (1.6x SLA),2026-03-24 16:14:12
VIO_B8DE239D789C,TXN_8DA7A639EE79,R3,high,2025-05-30T14:20:12.213307,2025-06-02T08:22:36.035161,66.039951,3301.9975,Delivery took 66.0h vs promised SLA of 2h (33.0x SLA),2026-03-24 16:14:12
VIO_23597DE00B05,TXN_4858B215FF8D,R3,high,2025-10-20T14:06:12.213307,2025-10-22T19:12:38.573352,53.107322,1327.6831,Delivery took 53.1h vs promised SLA of 4h (13.3x SLA),2026-03-24 16:14:12
VIO_B1118C0E68FA,TXN_FC73025B8CB5,R3,high,2026-01-04T22:14:12.213307,2026-01-06T00:11:49.183503,25.960269,649.0067,Delivery took 26.0h vs promised SLA of 4h (6.5x SLA),2026-03-24 16:14:12
VIO_994005AC9C3F,TXN_4F46EE3825E3,R3,high,2025-08-04T05:08:12.213307,2025-08-07T04:47:38.684005,71.657353,28662.9412,Delivery took 71.7h vs promised SLA of 0.25h (286.6x SLA),2026-03-24 16:14:12
VIO_D1D227787AE5,TXN_3ABF0776AAA2,R3,low,2026-01-18T03:56:12.213307,2026-01-19T11:19:09.344958,31.382537,130.7606,Delivery took 31.4h vs promised SLA of 24h (1.3x SLA),2026-03-24 16:14:12
VIO_CAD03DD4DDC5,TXN_84CA951F9657,R3,high,2025-08-06T12:39:12.213307,2025-08-08T13:20:13.030944,48.68356,4868.356,Delivery took 48.7h vs promised SLA of 1h (48.7x SLA),2026-03-24 16:14:12
VIO_31740ACA835B,TXN_13BB611FA5EA,R3,high,2025-10-01T09:55:12.213307,2025-10-02T02:44:00.232273,16.813339,840.6669,Delivery took 16.8h vs promised SLA of 2h (8.4x SLA),2026-03-24 16:14:12
VIO_DB961AAA280D,TXN_2058FB9D8E02,R3,high,2025-11-13T14:44:12.213307,2025-11-16T11:49:04.226068,69.081115,6908.1115,Delivery took 69.1h vs promised SLA of 1h (69.1x SLA),2026-03-24 16:14:12
VIO_AE7459635210,TXN_0A19784B1825,R3,high,2025-07-07T04:17:12.213307,2025-07-08T05:00:42.025116,24.724948,1236.2474,Delivery took 24.7h vs promised SLA of 2h (12.4x SLA),2026-03-24 16:14:12
VIO_A730A8B7B1CC,TXN_4B8FAB2FBA8A,R3,high,2025-05-12T08:40:12.213307,2025-05-14T16:34:06.104777,55.898303,2794.9152,Delivery took 55.9h vs promised SLA of 2h (27.9x SLA),2026-03-24 16:14:12
VIO_878B271D4095,TXN_194CD8624377,R3,high,2025-06-18T08:21:12.213307,2025-06-20T01:45:03.466565,41.39757,1034.9393,Delivery took 41.4h vs promised SLA of 4h (10.3x SLA),2026-03-24 16:14:12
VIO_513619317624,TXN_BACA1A5106AC,R3,high,2025-08-28T16:30:12.213307,2025-08-31T13:58:17.333380,69.468089,27787.2356,Delivery took 69.5h vs promised SLA of 0.25h (277.9x SLA),2026-03-24 16:14:12
VIO_FA2286D6D61C,TXN_33B4C8BD5B4E,R3,high,2026-02-05T01:05:12.213307,2026-02-06T04:57:22.403726,27.869497,2786.9497,Delivery took 27.9h vs promised SLA of 1h (27.9x SLA),2026-03-24 16:14:12
VIO_55FDA05B76E6,TXN_AD1CF2D0517B,R3,high,2025-07-21T07:43:12.213307,2025-07-21T22:58:57.715536,15.26264,1526.264,Delivery took 15.3h vs promised SLA of 1h (15.3x SLA),2026-03-24 16:14:12
VIO_B1CC9897F3F1,TXN_8819FF0722CF,R3,high,2026-02-07T14:47:12.213307,2026-02-09T13:07:17.657317,46.334846,18533.9382,Delivery took 46.3h vs promised SLA of 0.25h (185.3x SLA),2026-03-24 16:14:12
VIO_9BFE78B4B225,TXN_3B41CC00B55F,R3,low,2025-12-13T17:25:12.213307,2025-12-15T07:00:01.034061,37.580228,78.2921,Delivery took 37.6h vs promised SLA of 48h (0.8x SLA),2026-03-24 16:14:12
VIO_3C72D71C886F,TXN_1EA88EB0D09A,R3,high,2026-03-16T05:00:12.213307,2026-03-18T15:09:20.264034,58.152236,5815.2236,Delivery took 58.2h vs promised SLA of 1h (58.2x SLA),2026-03-24 16:14:12
VIO_13535A819442,TXN_8925A368CFC4,R3,medium,2026-01-17T03:19:12.213307,2026-01-19T08:36:59.687756,53.296521,222.0688,Delivery took 53.3h vs promised SLA of 24h (2.2x SLA),2026-03-24 16:14:12
VIO_A3E80938969C,TXN_26E866A80EA0,R3,high,2025-12-04T05:39:12.213307,2025-12-05T11:05:20.748183,29.435704,2943.5704,Delivery took 29.4h vs promised SLA of 1h (29.4x SLA),2026-03-24 16:14:12
VIO_5C68D78625AF,TXN_23EB468532AF,R3,high,2025-06-23T00:52:12.213307,2025-06-25T15:47:29.918357,62.921585,6292.1585,Delivery took 62.9h vs promised SLA of 1h (62.9x SLA),2026-03-24 16:14:12
VIO_D744E82E35D9,TXN_6F7507A4DE94,R3,high,2026-02-26T11:51:12.213307,2026-02-27T18:37:59.209433,30.779721,12311.8885,Delivery took 30.8h vs promised SLA of 0.25h (123.1x SLA),2026-03-24 16:14:12
VIO_675176082D8E,TXN_047CFF398E0F,R3,high,2025-12-14T17:30:12.213307,2025-12-16T14:26:31.770431,44.938766,1123.4691,Delivery took 44.9h vs promised SLA of 4h (11.2x SLA),2026-03-24 16:14:12
VIO_09833D0005F3,TXN_7609A1C3A640,R3,high,2025-08-27T19:18:12.213307,2025-08-29T09:10:50.967929,37.877432,15150.9727,Delivery took 37.9h vs promised SLA of 0.25h (151.5x SLA),2026-03-24 16:14:12
VIO_34A15D0299B2,TXN_03610CE11956,R3,high,2025-10-01T14:20:12.213307,2025-10-03T10:56:30.529074,44.605088,4460.5088,Delivery took 44.6h vs promised SLA of 1h (44.6x SLA),2026-03-24 16:14:12
VIO_D5EBFD13E041,TXN_77C0C26A087E,R3,high,2025-12-28T14:52:12.213307,2025-12-29T05:08:48.320844,14.276697,5710.6786,Delivery took 14.3h vs promised SLA of 0.25h (57.1x SLA),2026-03-24 16:14:12
VIO_D15C2888020D,TXN_6278EA3A5E1C,R3,low,2025-05-18T02:04:12.213307,2025-05-20T04:48:42.666835,50.741793,105.7121,Delivery took 50.7h vs promised SLA of 48h (1.1x SLA),2026-03-24 16:14:12
VIO_13255E0D9066,TXN_058BCDB6C010,R3,high,2025-05-18T12:12:12.213307,2025-05-21T06:03:58.418017,65.862835,3293.1417,Delivery took 65.9h vs promised SLA of 2h (32.9x SLA),2026-03-24 16:14:12
VIO_00D5B0E20FAC,TXN_C06C9083C8A1,R3,low,2025-10-19T22:58:12.213307,2025-10-20T22:41:16.853396,23.717956,49.4124,Delivery took 23.7h vs promised SLA of 48h (0.5x SLA),2026-03-24 16:14:12
VIO_666A427B8EF0,TXN_2499827038BE,R3,medium,2025-07-15T14:47:12.213307,2025-07-16T00:33:09.220316,9.765835,488.2918,Delivery took 9.8h vs promised SLA of 2h (4.9x SLA),2026-03-24 16:14:12
VIO_695A9A8A8308,TXN_259B78C33F5D,R3,high,2025-07-08T17:53:12.213307,2025-07-09T12:23:21.676248,18.502629,1850.2629,Delivery took 18.5h vs promised SLA of 1h (18.5x SLA),2026-03-24 16:14:12
VIO_F5C32E842B07,TXN_1489E1F66CEA,R3,low,2026-03-22T04:11:12.213307,2026-03-24T00:17:02.849193,44.097399,183.7392,Delivery took 44.1h vs promised SLA of 24h (1.8x SLA),2026-03-24 16:14:12
VIO_F99C9F7E89D3,TXN_D6F4D791862C,R3,high,2025-05-14T10:18:12.213307,2025-05-16T04:42:31.990750,42.405494,4240.5494,Delivery took 42.4h vs promised SLA of 1h (42.4x SLA),2026-03-24 16:14:12
VIO_1B99E2D924BE,TXN_AFB3A8C391CB,R3,high,2025-10-13T12:04:12.213307,2025-10-14T13:06:50.083173,25.043853,2504.3853,Delivery took 25.0h vs promised SLA of 1h (25.0x SLA),2026-03-24 16:14:12
VIO_4C89DDFE407E,TXN_3CEBBB5A2CF7,R3,medium,2025-06-27T03:48:12.213307,2025-06-30T02:41:04.443530,70.881175,295.3382,Delivery took 70.9h vs promised SLA of 24h (3.0x SLA),2026-03-24 16:14:12
VIO_691999DAA93B,TXN_B27FAF16A80D,R3,high,2025-08-17T21:00:12.213307,2025-08-19T13:57:05.789636,40.948216,4094.8216,Delivery took 40.9h vs promised SLA of 1h (40.9x SLA),2026-03-24 16:14:12
VIO_DBF078639FC7,TXN_EAAECBAFC90B,R3,high,2026-01-13T07:06:12.213307,2026-01-14T03:04:51.757376,19.977651,1997.7651,Delivery took 20.0h vs promised SLA of 1h (20.0x SLA),2026-03-24 16:14:12
VIO_A90611362A54,TXN_EFD9AB52B571,R3,medium,2025-04-14T20:48:12.213307,2025-04-17T04:20:23.198138,55.536385,231.4016,Delivery took 55.5h vs promised SLA of 24h (2.3x SLA),2026-03-24 16:14:12
VIO_25FCAD3B6D70,TXN_3EAE86279650,R3,high,2025-09-07T16:32:12.213307,2025-09-09T09:56:31.514117,41.405361,1035.134,Delivery took 41.4h vs promised SLA of 4h (10.4x SLA),2026-03-24 16:14:12
VIO_6EF7F32AFD39,TXN_A6BD7C0EC8CF,R3,high,2026-03-22T21:43:12.213307,2026-03-24T02:28:32.788902,28.755715,2875.5715,Delivery took 28.8h vs promised SLA of 1h (28.8x SLA),2026-03-24 16:14:12
VIO_4EE8CC54ABCE,TXN_C2C9CEBC3FCC,R3,low,2026-02-20T04:11:12.213307,2026-02-20T23:49:26.703897,19.637358,81.8223,Delivery took 19.6h vs promised SLA of 24h (0.8x SLA),2026-03-24 16:14:12
VIO_422478E73A05,TXN_9606E3D74567,R3,high,2026-03-15T19:28:12.213307,2026-03-17T22:33:24.013042,51.086611,2554.3306,Delivery took 51.1h vs promised SLA of 2h (25.5x SLA),2026-03-24 16:14:12
VIO_D6FA1C503580,TXN_09A04845B0B3,R3,medium,2025-10-04T21:35:12.213307,2025-10-07T15:32:48.592864,65.960105,274.8338,Delivery took 66.0h vs promised SLA of 24h (2.7x SLA),2026-03-24 16:14:12
VIO_920820EE0D3B,TXN_808BD406788C,R3,low,2025-04-30T08:12:12.213307,2025-05-02T13:09:47.140285,52.959702,110.3327,Delivery took 53.0h vs promised SLA of 48h (1.1x SLA),2026-03-24 16:14:12
VIO_7BCCA72043CB,TXN_A2DA8C346B79,R3,high,2025-06-13T09:07:12.213307,2025-06-16T01:13:07.146485,64.098593,6409.8593,Delivery took 64.1h vs promised SLA of 1h (64.1x SLA),2026-03-24 16:14:12
VIO_197316737B6E,TXN_A6CADE68F372,R3,high,2025-07-22T11:27:12.213307,2025-07-24T23:42:18.358987,60.251707,6025.1707,Delivery took 60.3h vs promised SLA of 1h (60.3x SLA),2026-03-24 16:14:12
VIO_16C306BF0291,TXN_EA96CCFC715E,R3,low,2025-07-12T14:34:12.213307,2025-07-14T23:18:33.712774,56.739305,118.2069,Delivery took 56.7h vs promised SLA of 48h (1.2x SLA),2026-03-24 16:14:12
VIO_88B0103473A0,TXN_89F66DFD0549,R3,high,2025-07-17T04:44:12.213307,2025-07-19T08:22:34.426737,51.639504,20655.8015,Delivery took 51.6h vs promised SLA of 0.25h (206.6x SLA),2026-03-24 16:14:12
VIO_D51384E1B8AC,TXN_321E8D98C869,R3,low,2025-12-31T01:28:12.213307,2025-12-31T14:55:58.673529,13.462906,56.0954,Delivery took 13.5h vs promised SLA of 24h (0.6x SLA),2026-03-24 16:14:12
VIO_690A38E581CC,TXN_2A4BAA7656CE,R3,low,2025-04-28T13:27:12.213307,2025-04-29T19:47:51.705054,30.344303,126.4346,Delivery took 30.3h vs promised SLA of 24h (1.3x SLA),2026-03-24 16:14:12
VIO_F6E02FBB36E9,TXN_7C644685C130,R3,low,2025-12-31T20:33:12.213307,2026-01-01T21:28:39.892333,24.924355,103.8515,Delivery took 24.9h vs promised SLA of 24h (1.0x SLA),2026-03-24 16:14:12
VIO_CBFF38308D96,TXN_8AFEFE11C575,R3,medium,2025-12-06T16:51:12.213307,2025-12-09T13:51:15.933170,69.001033,287.5043,Delivery took 69.0h vs promised SLA of 24h (2.9x SLA),2026-03-24 16:14:12
VIO_0A4FA8BAF4A5,TXN_1C52ED0FA556,R3,low,2025-10-04T23:11:12.213307,2025-10-05T08:26:13.717886,9.250418,19.2717,Delivery took 9.3h vs promised SLA of 48h (0.2x SLA),2026-03-24 16:14:12
VIO_A997D1DCAF2D,TXN_93CC9FB21CC2,R3,high,2025-07-27T14:59:12.213307,2025-07-28T13:02:54.994154,22.061884,2206.1884,Delivery took 22.1h vs promised SLA of 1h (22.1x SLA),2026-03-24 16:14:12
VIO_CA499F5FC43F,TXN_B9A6A2873703,R3,high,2025-11-05T02:08:12.213307,2025-11-05T23:50:21.311948,21.702527,1085.1264,Delivery took 21.7h vs promised SLA of 2h (10.9x SLA),2026-03-24 16:14:12
VIO_2D3335531572,TXN_634C70F47AF6,R3,high,2025-12-12T00:47:12.213307,2025-12-14T04:35:32.188875,51.805549,1295.1387,Delivery took 51.8h vs promised SLA of 4h (13.0x SLA),2026-03-24 16:14:12
VIO_A61F1EAB4258,TXN_8E9A003CE881,R3,high,2025-04-26T00:18:12.213307,2025-04-27T08:01:19.398986,31.718663,1585.9331,Delivery took 31.7h vs promised SLA of 2h (15.9x SLA),2026-03-24 16:14:12
VIO_F1F4A44B54ED,TXN_2B591966B529,R3,high,2025-07-26T14:27:12.213307,2025-07-29T11:25:07.332831,68.965311,6896.5311,Delivery took 69.0h vs promised SLA of 1h (69.0x SLA),2026-03-24 16:14:12
VIO_BE55B0887861,TXN_BE17F57BEFEB,R3,high,2025-12-26T20:28:12.213307,2025-12-28T15:49:31.675732,43.355406,17342.1625,Delivery took 43.4h vs promised SLA of 0.25h (173.4x SLA),2026-03-24 16:14:12
VIO_3350AD6123D2,TXN_A76F82C86009,R3,high,2026-03-13T00:41:12.213307,2026-03-13T08:09:22.024107,7.469392,746.9392,Delivery took 7.5h vs promised SLA of 1h (7.5x SLA),2026-03-24 16:14:12
VIO_D647931FC4BB,TXN_8B3D63B462E1,R3,high,2026-01-02T06:27:12.213307,2026-01-04T18:06:23.004375,59.652998,23861.199,Delivery took 59.7h vs promised SLA of 0.25h (238.6x SLA),2026-03-24 16:14:12
VIO_3F32B835C953,TXN_DED944457EC0,R3,low,2026-03-25T07:41:12.213307,2026-03-25T17:12:10.083581,9.516075,19.8252,Delivery took 9.5h vs promised SLA of 48h (0.2x SLA),2026-03-24 16:14:12
VIO_3677982286DD,TXN_0F11B18D1CA7,R3,high,2025-12-25T17:13:12.213307,2025-12-26T08:53:15.054132,15.667456,6266.9823,Delivery took 15.7h vs promised SLA of 0.25h (62.7x SLA),2026-03-24 16:14:12
VIO_1BB34B56610A,TXN_785F83FB5ADD,R3,low,2025-05-22T17:01:12.213307,2025-05-24T22:48:52.557758,53.79454,112.072,Delivery took 53.8h vs promised SLA of 48h (1.1x SLA),2026-03-24 16:14:12
VIO_D7B62F23C87F,TXN_49809F2AEB6E,R3,high,2025-10-15T17:55:12.213307,2025-10-17T04:23:07.528631,34.465365,861.6341,Delivery took 34.5h vs promised SLA of 4h (8.6x SLA),2026-03-24 16:14:12
VIO_5DBF039185BA,TXN_6D70C2EDF469,R3,high,2025-11-08T07:52:12.213307,2025-11-11T06:24:40.633546,70.541228,7054.1228,Delivery took 70.5h vs promised SLA of 1h (70.5x SLA),2026-03-24 16:14:12
VIO_5E10AB80A7F4,TXN_18ECD5D3CD20,R3,high,2026-01-19T00:45:12.213307,2026-01-19T09:33:23.377077,8.803101,880.3101,Delivery took 8.8h vs promised SLA of 1h (8.8x SLA),2026-03-24 16:14:12
VIO_18D1322B39EE,TXN_05743F746438,R3,high,2025-12-09T09:55:12.213307,2025-12-09T17:48:09.391721,7.88255,3153.0198,Delivery took 7.9h vs promised SLA of 0.25h (31.5x SLA),2026-03-24 16:14:12
VIO_AC127E5ED3C2,TXN_D2C85C6E1562,R3,low,2026-03-24T04:36:12.213307,2026-03-25T08:53:56.869476,28.295738,58.9495,Delivery took 28.3h vs promised SLA of 48h (0.6x SLA),2026-03-24 16:14:12
VIO_7BF3EDEB5EA3,TXN_817162CA5CC0,R3,high,2025-08-01T22:49:12.213307,2025-08-02T09:04:58.282817,10.262797,1026.2797,Delivery took 10.3h vs promised SLA of 1h (10.3x SLA),2026-03-24 16:14:12
VIO_5370A1EF09C6,TXN_6A71C33EB71D,R3,high,2025-12-30T22:10:12.213307,2026-01-01T16:46:29.136721,42.604701,4260.4701,Delivery took 42.6h vs promised SLA of 1h (42.6x SLA),2026-03-24 16:14:12
VIO_F20B3B192858,TXN_3BDA9CCA8520,R3,high,2025-06-17T10:51:12.213307,2025-06-17T23:52:08.528039,13.015643,5206.2572,Delivery took 13.0h vs promised SLA of 0.25h (52.1x SLA),2026-03-24 16:14:12
VIO_40E2BB83D470,TXN_47C580941E3E,R3,high,2025-04-08T07:27:12.213307,2025-04-10T21:57:10.296814,62.499468,3124.9734,Delivery took 62.5h vs promised SLA of 2h (31.2x SLA),2026-03-24 16:14:12
VIO_4B8972C7180B,TXN_8C8BF4691F27,R3,high,2025-12-04T18:40:12.213307,2025-12-07T07:31:22.955453,60.852984,24341.1936,Delivery took 60.9h vs promised SLA of 0.25h (243.4x SLA),2026-03-24 16:14:12
VIO_2D8AAAAC5A3A,TXN_68BF64949AFE,R3,high,2026-01-04T22:13:12.213307,2026-01-07T05:20:02.019362,55.113835,2755.6918,Delivery took 55.1h vs promised SLA of 2h (27.6x SLA),2026-03-24 16:14:12
VIO_3868BFE73433,TXN_698BD88B3497,R3,high,2025-07-31T20:00:12.213307,2025-08-03T03:00:32.090472,55.005521,1375.138,Delivery took 55.0h vs promised SLA of 4h (13.8x SLA),2026-03-24 16:14:12
VIO_09BBAAC4405C,TXN_DC6CF7ACC48B,R3,high,2025-10-14T10:48:12.213307,2025-10-16T23:11:53.492512,60.3948,6039.48,Delivery took 60.4h vs promised SLA of 1h (60.4x SLA),2026-03-24 16:14:12
VIO_984E090F66FA,TXN_24072AB38A90,R3,high,2025-07-26T07:40:12.213307,2025-07-27T00:29:15.595098,16.817606,3363.5212,Delivery took 16.8h vs promised SLA of 0.5h (33.6x SLA),2026-03-24 16:14:12
VIO_85E262B8A1D7,TXN_1EB9422AC53B,R3,high,2025-06-16T19:45:12.213307,2025-06-19T05:48:21.721138,58.052641,23221.0564,Delivery took 58.1h vs promised SLA of 0.25h (232.2x SLA),2026-03-24 16:14:12
VIO_0BB9A8D7A75F,TXN_271CA657E77F,R3,high,2025-09-10T04:59:12.213307,2025-09-10T18:49:27.201198,13.837497,5534.9987,Delivery took 13.8h vs promised SLA of 0.25h (55.3x SLA),2026-03-24 16:14:12
VIO_575B24B5EEDF,TXN_35A43367DD0E,R3,high,2025-05-14T13:05:12.213307,2025-05-16T04:05:14.568610,39.000654,3900.0654,Delivery took 39.0h vs promised SLA of 1h (39.0x SLA),2026-03-24 16:14:12
VIO_55A9E9805D0A,TXN_CB4953168341,R3,high,2026-02-04T15:47:12.213307,2026-02-07T01:57:00.994140,58.16355,5816.355,Delivery took 58.2h vs promised SLA of 1h (58.2x SLA),2026-03-24 16:14:12
VIO_B40A2975688F,TXN_C22E975F832B,R3,medium,2025-05-05T20:19:12.213307,2025-05-08T18:36:03.062403,70.280791,292.8366,Delivery took 70.3h vs promised SLA of 24h (2.9x SLA),2026-03-24 16:14:12
VIO_E9AE4BD56A75,TXN_77BC0F41BFEE,R3,high,2026-01-05T06:10:12.213307,2026-01-07T19:13:03.425771,61.047559,1526.189,Delivery took 61.0h vs promised SLA of 4h (15.3x SLA),2026-03-24 16:14:12
VIO_94137BE4C2F9,TXN_E395234185BD,R3,high,2025-11-02T12:37:12.213307,2025-11-02T22:51:59.464425,10.246459,1024.6459,Delivery took 10.2h vs promised SLA of 1h (10.2x SLA),2026-03-24 16:14:12
VIO_F84F4665EDBA,TXN_4E5970FD29EB,R3,high,2025-10-12T08:07:12.213307,2025-10-14T17:29:57.436468,57.379229,22951.6915,Delivery took 57.4h vs promised SLA of 0.25h (229.5x SLA),2026-03-24 16:14:12
VIO_9C58AAF7BDCE,TXN_7B64B9AEBD41,R3,high,2025-11-12T01:06:12.213307,2025-11-14T10:21:27.981558,57.25438,2862.719,Delivery took 57.3h vs promised SLA of 2h (28.6x SLA),2026-03-24 16:14:12
VIO_73F3DCA64A2E,TXN_B41124846700,R3,high,2025-04-19T01:09:12.213307,2025-04-20T16:43:20.071079,39.568849,989.2212,Delivery took 39.6h vs promised SLA of 4h (9.9x SLA),2026-03-24 16:14:12
VIO_939FA8D6A86C,TXN_4BE62084DC16,R3,high,2025-08-01T06:31:12.213307,2025-08-02T11:12:55.722256,28.695419,1434.771,Delivery took 28.7h vs promised SLA of 2h (14.3x SLA),2026-03-24 16:14:12
VIO_FC772DABA490,TXN_26E71C23A4BD,R3,low,2025-12-10T21:39:12.213307,2025-12-12T19:56:43.932214,46.292144,96.442,Delivery took 46.3h vs promised SLA of 48h (1.0x SLA),2026-03-24 16:14:12
VIO_657F5930CFA6,TXN_02C7254DCF9C,R3,high,2025-06-07T15:53:12.213307,2025-06-09T09:30:56.240801,41.628897,4162.8897,Delivery took 41.6h vs promised SLA of 1h (41.6x SLA),2026-03-24 16:14:12
VIO_8D301313E54E,TXN_7564A963B496,R3,high,2025-06-26T13:04:12.213307,2025-06-27T04:30:35.031596,15.439672,1543.9672,Delivery took 15.4h vs promised SLA of 1h (15.4x SLA),2026-03-24 16:14:12
VIO_8F29CA6B1F58,TXN_3C4A84FDFE34,R3,low,2025-12-23T12:03:12.213307,2025-12-24T00:29:28.774225,12.437934,51.8247,Delivery took 12.4h vs promised SLA of 24h (0.5x SLA),2026-03-24 16:14:12
VIO_33DF69C35D48,TXN_305B9B321665,R3,high,2025-08-28T10:36:12.213307,2025-08-31T02:42:40.444958,64.107842,6410.7842,Delivery took 64.1h vs promised SLA of 1h (64.1x SLA),2026-03-24 16:14:12
VIO_46A46A8F17FA,TXN_96F3E02D73FF,R3,high,2026-01-13T02:00:12.213307,2026-01-14T16:45:12.524970,38.750087,1937.5043,Delivery took 38.8h vs promised SLA of 2h (19.4x SLA),2026-03-24 16:14:12
VIO_031B2E39BE43,TXN_A518CE8F8633,R3,low,2025-04-08T04:23:12.213307,2025-04-10T02:34:44.122663,46.192197,192.4675,Delivery took 46.2h vs promised SLA of 24h (1.9x SLA),2026-03-24 16:14:12
VIO_4FB90B648498,TXN_9E4C57E8EDB6,R3,low,2025-09-18T06:50:12.213307,2025-09-20T04:36:44.548334,45.775649,190.7319,Delivery took 45.8h vs promised SLA of 24h (1.9x SLA),2026-03-24 16:14:12
VIO_EBADDB906462,TXN_ECC91DE69DEF,R3,low,2026-02-19T06:33:12.213307,2026-02-20T03:43:21.296126,21.16919,44.1025,Delivery took 21.2h vs promised SLA of 48h (0.4x SLA),2026-03-24 16:14:12
VIO_9E4EE2F7D3B1,TXN_405A490E6DB3,R3,high,2025-05-20T17:56:12.213307,2025-05-22T08:24:28.090806,38.471077,1923.5539,Delivery took 38.5h vs promised SLA of 2h (19.2x SLA),2026-03-24 16:14:12
VIO_56E1A8A2D8EC,TXN_227F9B30DA0E,R3,high,2025-11-15T20:06:12.213307,2025-11-18T03:42:06.200729,55.59833,5559.833,Delivery took 55.6h vs promised SLA of 1h (55.6x SLA),2026-03-24 16:14:12
VIO_EDE966510CB6,TXN_784EBEB330CC,R3,high,2025-12-04T22:03:12.213307,2025-12-06T17:25:48.157136,43.376651,2168.8326,Delivery took 43.4h vs promised SLA of 2h (21.7x SLA),2026-03-24 16:14:12
VIO_1E4B5D8BF820,TXN_50134F806063,R3,high,2026-01-29T10:30:12.213307,2026-01-31T06:39:49.971989,44.160489,4416.0489,Delivery took 44.2h vs promised SLA of 1h (44.2x SLA),2026-03-24 16:14:12
VIO_5176D0162D09,TXN_80F64C86AC31,R3,high,2025-12-19T19:19:12.213307,2025-12-21T21:56:02.911657,50.614083,5061.4083,Delivery took 50.6h vs promised SLA of 1h (50.6x SLA),2026-03-24 16:14:12
VIO_BF8C4B2B52DD,TXN_0D92B5F5BEB5,R3,low,2026-01-29T11:51:12.213307,2026-01-31T06:08:20.898507,42.285746,176.1906,Delivery took 42.3h vs promised SLA of 24h (1.8x SLA),2026-03-24 16:14:12
VIO_F92CA133133C,TXN_42F4FF11ADDB,R3,high,2025-07-25T13:18:12.213307,2025-07-27T19:55:21.787689,54.619326,10923.8652,Delivery took 54.6h vs promised SLA of 0.5h (109.2x SLA),2026-03-24 16:14:12
VIO_A240C92117BC,TXN_3B940326974E,R3,high,2026-03-19T06:03:12.213307,2026-03-21T05:28:23.578603,47.419824,18967.9295,Delivery took 47.4h vs promised SLA of 0.25h (189.7x SLA),2026-03-24 16:14:12
VIO_A0C86E130256,TXN_8859FC838864,R3,medium,2026-02-24T17:26:12.213307,2026-02-26T18:44:33.748307,49.305982,205.4416,Delivery took 49.3h vs promised SLA of 24h (2.1x SLA),2026-03-24 16:14:12
VIO_7BB962C169BC,TXN_D8004F1B2826,R3,low,2025-06-21T15:56:12.213307,2025-06-23T11:07:55.279486,43.195296,179.9804,Delivery took 43.2h vs promised SLA of 24h (1.8x SLA),2026-03-24 16:14:12
VIO_A48D7B58BB00,TXN_18370758D33D,R3,high,2025-12-04T12:54:12.213307,2025-12-05T22:36:52.534340,33.7112,13484.4801,Delivery took 33.7h vs promised SLA of 0.25h (134.8x SLA),2026-03-24 16:14:12
VIO_DC308983118A,TXN_C1729544773C,R3,low,2025-08-09T00:03:12.213307,2025-08-10T09:15:24.735318,33.203478,69.1739,Delivery took 33.2h vs promised SLA of 48h (0.7x SLA),2026-03-24 16:14:12
